timestamp,humidity,temperature,pressure,rainAnalog,rainDigital
2022-04-13T00:04:24.618Z,67,23.4,95063,4095,1
2022-04-13T00:09:24.591Z,64,23.95001,95920,4095,1
2022-04-13T00:14:24.585Z,63,24.1,95358,4095,1
2022-04-13T00:19:24.600Z,62,24.1,95205,4095,1
2022-04-13T00:24:24.581Z,61,24.5,95209,4095,1
2022-04-13T00:29:24.670Z,61,25.95999,112309,4095,1
2022-04-13T00:34:24.598Z,59,26.95001,106836,4095,1
2022-04-13T00:39:24.578Z,54,27.6,95541,4095,1
2022-04-13T00:44:24.599Z,54,27.6,95065,4095,1
2022-04-13T00:49:24.582Z,57,27.1,95068,4095,1
2022-04-13T00:54:24.608Z,58,26.95001,95050,4095,1
2022-04-13T00:59:24.632Z,55,27.6,95030,4095,1
2022-04-13T01:04:24.586Z,57,27.1,95191,4095,1
2022-04-13T01:09:24.536Z,56,27.1,110717,4095,1
2022-04-13T01:14:24.585Z,53,28,95465,4095,1
2022-04-13T01:19:24.524Z,53,28.5,95260,4095,1
2022-04-13T01:24:24.595Z,52,28.5,99417,4095,1
2022-04-13T01:29:24.623Z,51,28.9,93071,4095,1
2022-04-13T01:34:24.433Z,50,28.9,95052,4095,1
2022-04-13T01:40:38.879Z,51,28.9,95742,4095,1
2022-04-13T01:45:38.742Z,53,28.5,98871,4095,1
2022-04-13T01:50:38.747Z,53,28.5,96880,4095,1
2022-04-13T01:55:38.746Z,52,28.9,94562,4095,1
2022-04-13T02:00:38.755Z,52,29.95999,95861,4095,1
2022-04-13T02:05:38.737Z,51,29.799999,95010,4095,1
2022-04-13T02:10:39.157Z,48,30.95001,95812,4095,1
2022-04-13T02:15:38.735Z,50,29.799999,95345,4095,1
2022-04-13T02:20:38.750Z,48,30.799999,95973,4095,1
2022-04-13T02:25:38.742Z,47,31.799999,95745,4095,1
2022-04-13T02:30:38.805Z,47,31.799999,95934,4095,1
2022-04-13T02:35:38.733Z,46,31.799999,95628,4095,1
2022-04-13T02:40:38.733Z,48,30.799999,95801,4095,1
2022-04-13T02:45:38.709Z,46,31.799999,95935,4095,1
2022-04-13T02:50:38.732Z,47,31.95999,95367,4095,1
2022-04-13T02:55:38.684Z,47,31.95999,95185,4095,1
2022-04-13T03:00:38.710Z,45,32.95999,95582,4095,1
2022-04-13T03:05:38.708Z,46,31.95999,95938,4095,1
2022-04-13T03:10:38.823Z,44,32.799999,95561,4095,1
2022-04-13T03:15:38.787Z,45,32.95999,95991,4095,1
2022-04-13T03:20:38.693Z,46,31.4,95160,4095,1
2022-04-13T03:25:38.690Z,44,32.95999,95960,4095,1
2022-04-13T03:30:38.725Z,42,33.95999,95395,4095,1
2022-04-13T03:35:38.680Z,41,33.95999,95449,4095,1
2022-04-13T03:40:38.689Z,45,31.799999,95476,4095,1
2022-04-13T03:45:38.728Z,47,30.799999,95278,4095,1
2022-04-13T03:50:39.973Z,45,31.799999,95829,4095,1
2022-04-13T03:55:38.829Z,47,30.799999,95970,4095,1
2022-04-13T04:00:38.689Z,49,31.95999,95626,4095,1
2022-04-13T04:05:38.846Z,46,31.799999,95127,4095,1
2022-04-13T04:10:38.663Z,46,31.799999,95747,4095,1
2022-04-13T04:15:38.659Z,46,32.95999,95319,4095,1
2022-04-13T04:20:38.688Z,46,31.799999,95954,4095,1
2022-04-13T04:25:38.628Z,47,31.799999,95556,4095,1
2022-04-13T04:30:38.603Z,47,31.95999,95947,4095,1
2022-04-13T04:35:38.681Z,47,31.799999,95646,4095,1
2022-04-13T04:40:38.626Z,46,32,51381,95095,1
2022-04-13T04:45:38.718Z,47,31.799999,95255,4095,1
2022-04-13T04:50:38.631Z,46,32.95999,95091,4095,1
2022-04-13T04:55:38.628Z,46,32.95999,95899,4095,1
2022-04-13T05:00:38.617Z,45,32.799999,95366,4095,1
2022-04-13T05:05:38.591Z,48,31.95999,95775,4095,1
2022-04-13T05:10:38.649Z,44,32.799999,95070,4095,1
2022-04-13T05:15:38.743Z,45,32.799999,95226,4095,1
2022-04-13T05:20:38.597Z,44,32.799999,95092,4095,1
2022-04-13T05:25:38.681Z,43,33.95999,95297,4095,1
2022-04-13T05:30:38.663Z,46,32.95999,95890,4095,1
2022-04-13T05:35:38.793Z,47,31.799999,95577,4095,1
2022-04-13T05:40:38.968Z,47,31.799999,95387,4095,1
2022-04-13T05:45:38.591Z,48,31.95999,95132,4095,1
2022-04-13T05:50:38.673Z,50,30.799999,95625,4095,1
2022-04-13T05:55:38.608Z,48,31.95999,95247,4095,1
2022-04-13T06:00:38.606Z,50,30.95001,95081,4095,1
2022-04-13T06:05:38.657Z,50,30.95001,95820,4095,1
2022-04-13T06:10:38.570Z,53,29.799999,95977,4095,1
2022-04-13T06:15:38.635Z,53,29.95999,95609,4095,1
2022-04-13T06:20:38.656Z,52,29.4,95470,4095,1
2022-04-13T06:25:38.604Z,53,29.95999,95652,4095,1
2022-04-13T06:30:38.528Z,64,29.95999,95459,2327,0
2022-04-13T06:35:38.547Z,65,29.95999,95879,2696,0
2022-04-13T06:40:38.531Z,65,28.9,95228,3729,0
2022-04-13T06:45:38.545Z,66,27.1,95462,3502,0
2022-04-13T06:50:38.571Z,67,27.6,95488,1800,0
2022-04-13T06:55:38.501Z,67,27.6,95836,2134,0
2022-04-13T07:00:38.548Z,69,27.6,95008,2496,0
2022-04-13T07:05:38.558Z,69,27.1,95046,2191,0
2022-04-13T07:10:38.521Z,69,27.1,95051,2691,0
2022-04-13T07:15:38.535Z,70,27.6,95990,3280,0
2022-04-13T07:20:38.504Z,69,27.6,95065,3226,0
2022-04-13T07:25:38.528Z,69,27.6,95055,2814,0
2022-04-13T07:30:38.458Z,68,28,95993,3147,0
2022-04-13T07:35:38.449Z,65,28,95955,3407,0
2022-04-13T07:40:38.480Z,65,28,95881,3840,0
2022-04-13T07:45:38.473Z,64,28,95525,4095,1
2022-04-13T07:50:38.473Z,63,28.5,95182,4095,1
2022-04-13T07:55:38.473Z,62,29.95999,95308,4095,1
2022-04-13T08:00:38.415Z,60,29.95001,95069,4095,1
2022-04-13T08:05:38.422Z,63,28.5,95320,4095,1
2022-04-13T08:10:38.470Z,64,28,95462,4095,1
2022-04-13T08:15:38.454Z,64,28,95403,4095,1
2022-04-13T08:20:38.422Z,65,27.6,95444,4095,1
2022-04-13T08:25:38.429Z,65,26.95001,95857,4095,1
2022-04-13T08:30:38.434Z,68,26.95001,95896,4095,1
2022-04-13T08:35:38.392Z,68,26.95001,95958,4095,1
2022-04-13T08:40:38.436Z,68,26.95001,95995,4095,1
2022-04-13T08:45:38.443Z,68,26.95001,95050,4095,1
2022-04-13T08:50:38.408Z,69,26.95001,95011,4095,1
2022-04-13T08:55:38.416Z,69,26.95001,95016,4095,1
2022-04-13T09:00:38.362Z,69,26.95001,95025,4095,1
2022-04-13T09:05:38.377Z,69,26.95001,95055,4095,1
2022-04-13T09:10:38.372Z,69,26.95001,95062,4095,1
2022-04-13T09:15:38.413Z,69,26.4,95062,4095,1
2022-04-13T09:20:38.375Z,69,26.95001,95064,4095,1
2022-04-13T09:27:53.107Z,69,26.95001,95064,4095,1
2022-04-13T09:32:53.111Z,70,26.95001,95063,4095,1
2022-04-13T09:37:53.108Z,70,26.95001,95065,4095,1
2022-04-13T09:42:53.338Z,69,26.95001,95063,4095,1
2022-04-13T09:47:53.95Z,69,26.95001,95064,4095,1
2022-04-13T09:52:53.366Z,69,26.95001,95060,4095,1
2022-04-13T09:57:54.589Z,69,26.95001,95060,4095,1
2022-04-13T10:02:53.123Z,70,25.799999,95064,4095,1
2022-04-13T10:07:53.095Z,69,25.799999,95997,4095,1
2022-04-13T10:12:53.025Z,67,25.799999,95024,4095,1
2022-04-13T10:17:53.017Z,68,25.799999,95022,4095,1
2022-04-13T10:22:53.037Z,67,25.799999,95048,4095,1
2022-04-13T10:27:53.028Z,68,25.799999,95047,4095,1
2022-04-13T10:32:53.021Z,68,25.799999,95023,4095,1
2022-04-13T10:37:53.006Z,67,25.799999,95028,4095,1
2022-04-13T10:42:53.006Z,68,25.799999,95062,4095,1
2022-04-13T10:47:52.982Z,69,25.95999,95065,4095,1
2022-04-13T10:52:53.067Z,69,25.799999,95061,4095,1
2022-04-13T10:57:53.055Z,69,25.799999,95062,4095,1
2022-04-13T11:02:53.009Z,69,25.799999,95064,4095,1
2022-04-13T11:07:53.043Z,71,25.799999,95064,4095,1
2022-04-13T11:12:53.091Z,70,25.799999,95065,4095,1
2022-04-13T11:17:52.985Z,70,25.799999,95064,4095,1
2022-04-13T11:22:52.999Z,70,25.799999,95061,4095,1
2022-04-13T11:27:53.160Z,69,25.799999,95065,4095,1
2022-04-13T11:32:53.030Z,69,25.95999,95061,4095,1
2022-04-13T11:37:52.977Z,69,25.95999,95061,4095,1
2022-04-13T11:42:52.952Z,69,25.95999,95062,4095,1
2022-04-13T11:47:52.957Z,70,25.799999,95062,4095,1
2022-04-13T11:52:53.106Z,70,25.799999,95063,4095,1
2022-04-13T11:57:52.941Z,70,25.799999,95062,4095,1
2022-04-13T12:02:52.935Z,71,25.95999,95068,4095,1
2022-04-13T12:07:52.944Z,71,25.95999,95062,4095,1
2022-04-13T12:12:52.989Z,72,25.95999,95063,4095,1
2022-04-13T12:17:52.996Z,72,25.95999,95065,4095,1
2022-04-13T12:22:52.995Z,72,25.95001,95062,4095,1
2022-04-13T12:27:52.989Z,73,25.95999,95059,4095,1
2022-04-13T12:32:52.909Z,73,25.95999,95059,4095,1
2022-04-13T12:37:52.982Z,73,25.95999,95063,4095,1
2022-04-13T12:42:52.920Z,73,25.95999,95062,4095,1
2022-04-13T12:47:52.905Z,73,24.799999,95063,4095,1
2022-04-13T12:52:52.906Z,73,24.799999,95062,4095,1
2022-04-13T12:57:52.927Z,73,24.799999,95065,4095,1
2022-04-13T13:02:52.926Z,73,24.799999,95060,4095,1
2022-04-13T13:07:52.873Z,73,24.799999,95059,4095,1
2022-04-13T13:12:52.912Z,73,24.799999,95063,4095,1
2022-04-13T13:17:52.913Z,73,24.799999,95063,4095,1
2022-04-13T13:22:52.921Z,73,24.799999,95064,4095,1
2022-04-13T13:27:52.870Z,73,25.95999,95061,4095,1
2022-04-13T13:32:52.886Z,73,25.95999,95063,4095,1
2022-04-13T13:37:52.878Z,73,25.95999,95063,4095,1
2022-04-13T13:42:53.913Z,73,25.95999,95063,4095,1
2022-04-13T13:47:52.901Z,73,25.95999,95060,4095,1
2022-04-13T13:52:52.867Z,73,24.799999,95062,4095,1
2022-04-13T13:57:52.865Z,73,24.799999,95059,4095,1
2022-04-13T14:02:52.881Z,73,25.95999,95061,4095,1
2022-04-13T14:07:52.874Z,73,24.799999,95062,4095,1
2022-04-13T14:12:52.862Z,73,24.799999,95061,4095,1
2022-04-13T14:17:52.861Z,73,24.799999,95063,4095,1
2022-04-13T14:22:52.937Z,73,24.799999,95061,4095,1
2022-04-13T14:27:52.799Z,73,24.799999,95063,4095,1
2022-04-13T15:20:13.871Z,73,24.799999,95061,4095,1
2022-04-13T15:25:13.945Z,73,24.5,95064,4095,1
2022-04-13T15:30:13.912Z,73,24.5,95059,4095,1
2022-04-13T15:35:13.894Z,72,24.799999,95061,4095,1
2022-04-13T15:40:13.880Z,73,24.5,95059,4095,1
2022-04-13T15:45:13.879Z,73,24.5,95062,4095,1
2022-04-13T15:50:13.909Z,73,24.5,95064,4095,1
2022-04-13T15:55:13.909Z,74,24.5,95060,4095,1
2022-04-13T16:00:13.877Z,75,24.5,95060,4095,1
2022-04-13T16:05:13.920Z,74,24.5,95063,4095,1
2022-04-13T16:10:13.911Z,74,24.5,95059,4095,1
2022-04-13T16:15:13.905Z,74,24.5,95064,4095,1
2022-04-13T16:20:13.857Z,75,24.5,95061,4095,1
2022-04-13T16:25:13.987Z,74,24.5,95063,4095,1
2022-04-13T16:30:13.863Z,73,24.5,95063,4095,1
2022-04-13T16:35:13.851Z,72,24.5,95060,4095,1
2022-04-13T16:40:13.853Z,72,24.5,95065,4095,1
2022-04-13T16:45:14.596Z,71,24.5,95059,4095,1
2022-04-13T16:50:13.859Z,71,24.5,95059,4095,1
2022-04-13T16:55:13.839Z,70,24.5,95063,4095,1
2022-04-13T17:00:13.825Z,71,24.5,95065,4095,1
2022-04-13T17:05:13.816Z,71,24.5,95060,4095,1
2022-04-13T17:10:13.789Z,71,24.5,95059,4095,1
2022-04-13T17:15:13.807Z,71,24.1,95059,4095,1
2022-04-13T17:21:59.504Z,72,24.1,95060,4095,1
2022-04-13T17:26:59.579Z,72,24.1,95062,4095,1
2022-04-13T17:31:59.477Z,72,24.1,95062,4095,1
2022-04-13T17:36:59.478Z,72,24.1,95060,4095,1
2022-04-13T17:41:59.498Z,73,24.1,95060,4095,1
2022-04-13T17:46:59.511Z,73,24.1,95061,4095,1
2022-04-13T17:51:59.469Z,73,24.1,95059,4095,1
2022-04-13T17:56:59.457Z,74,24.1,95061,4095,1
2022-04-13T18:01:59.457Z,74,23.799999,95061,4095,1
2022-04-13T18:06:59.451Z,75,23.799999,95058,4095,1
2022-04-13T18:11:59.452Z,76,23.799999,95059,4095,1
2022-04-13T18:16:59.447Z,76,23.799999,95061,4095,1
2022-04-13T18:21:59.475Z,77,23.4,95059,4095,1
2022-04-13T18:26:59.464Z,74,23.799999,95061,4095,1
2022-04-13T18:31:59.450Z,70,23.4,95060,4095,1
2022-04-13T18:36:59.409Z,69,23.799999,95060,4095,1
2022-04-13T18:41:59.434Z,69,23.799999,95063,4095,1
2022-04-13T18:46:59.402Z,70,23.799999,95056,4095,1
2022-04-13T18:51:59.415Z,73,23.799999,95057,4095,1
2022-04-13T18:56:59.398Z,74,23.799999,95061,4095,1
2022-04-13T19:01:59.403Z,75,23.799999,95061,4095,1
2022-04-13T19:06:59.386Z,75,23.799999,95062,4095,1
2022-04-13T19:11:59.385Z,76,23.799999,95063,4095,1
2022-04-13T19:16:59.418Z,77,23.4,95060,4095,1
2022-04-13T19:21:59.373Z,77,23.4,95059,4095,1
2022-04-13T19:26:59.373Z,77,23.4,95060,4095,1
2022-04-13T19:31:59.354Z,77,23.4,95059,4095,1
2022-04-13T19:36:59.373Z,77,23.4,95058,4095,1
2022-04-13T19:41:59.359Z,77,23.95001,95059,4095,1
2022-04-13T19:46:59.351Z,77,23,95058,4095,1
2022-04-13T19:51:59.368Z,77,23,95059,4095,1
2022-04-13T19:56:59.354Z,77,23,95063,4095,1
2022-04-13T20:01:59.353Z,77,23,95061,4095,1
2022-04-13T20:06:59.353Z,77,23,95061,4095,1
2022-04-13T20:11:59.337Z,77,23,95057,4095,1
2022-04-13T20:16:59.323Z,76,23,95059,4095,1
2022-04-13T20:21:59.323Z,73,22.799999,95059,4095,1
2022-04-13T20:26:59.335Z,73,23,95061,4095,1
2022-04-13T20:31:59.342Z,71,23,95059,4095,1
2022-04-13T20:36:59.304Z,71,23,95060,4095,1
2022-04-13T20:41:59.303Z,71,23,95063,4095,1
2022-04-13T20:46:59.302Z,70,23,95062,4095,1
2022-04-13T20:51:59.321Z,69,23,95062,4095,1
2022-04-13T20:56:59.284Z,70,23,95060,4095,1
2022-04-13T21:01:59.275Z,69,22.6,95058,4095,1
2022-04-13T21:06:59.321Z,69,22.6,95059,4095,1
2022-04-13T21:11:59.281Z,70,22.6,95058,4095,1
2022-04-13T21:16:59.263Z,71,22.6,95060,4095,1
2022-04-13T21:21:59.273Z,70,22.6,95060,4095,1
2022-04-13T21:26:59.304Z,69,22.6,95061,4095,1
2022-04-13T21:31:59.247Z,69,22.6,95063,4095,1
2022-04-13T21:36:59.259Z,69,22.6,95059,4095,1
2022-04-13T21:41:59.222Z,69,22.6,95057,4095,1
2022-04-13T21:46:59.243Z,70,23,95059,4095,1
2022-04-13T21:51:59.238Z,70,22.6,95059,4095,1
2022-04-13T21:56:59.246Z,71,22.6,95056,4095,1
2022-04-13T22:01:59.248Z,71,22.95999,95057,4095,1
2022-04-13T22:06:59.216Z,72,22.6,95060,4095,1
2022-04-13T22:11:59.227Z,72,22.95001,95059,4095,1
2022-04-13T22:16:59.203Z,73,22.6,95058,4095,1
2022-04-13T22:21:59.194Z,73,22.6,95059,4095,1
2022-04-13T22:26:59.199Z,73,22.6,95057,4095,1
2022-04-13T22:31:59.189Z,73,22.6,95058,4095,1
2022-04-13T22:36:59.193Z,74,22.95001,95060,4095,1
2022-04-13T22:41:59.238Z,75,22.95001,95056,4095,1
2022-04-13T22:46:59.162Z,75,22.95001,95063,4095,1
2022-04-13T22:51:59.159Z,76,22.95001,95059,4095,1
2022-04-13T22:56:59.215Z,76,22.95001,95059,4095,1
2022-04-13T23:01:59.166Z,75,22.95001,95061,4095,1
2022-04-13T23:06:59.150Z,74,22.6,95059,4095,1
2022-04-13T23:11:59.149Z,74,22.6,95060,4095,1
2022-04-13T23:16:59.142Z,74,22.6,95058,4095,1
2022-04-13T23:21:59.142Z,74,22.6,95061,4095,1
2022-04-13T23:26:59.130Z,73,23,95061,4095,1
2022-04-13T23:31:59.135Z,72,23.4,95062,4095,1
2022-04-13T23:36:59.117Z,71,23.4,95062,4095,1
2022-04-13T23:41:59.126Z,69,23.799999,95059,4095,1
2022-04-13T23:46:59.126Z,68,24.5,95062,4095,1
2022-04-13T23:51:59.119Z,66,24.1,95060,4095,1
2022-04-13T23:56:59.133Z,64,24.5,95028,4095,1
